Price,Close,High,Low,Open,Volume
Ticker,SYF,SYF,SYF,SYF,SYF
Date,,,,,
2014-09-03,20.664134979248047,20.82999195908568,20.53593421383815,20.82438326156337,996500
2014-09-04,20.592025756835938,20.632087451264276,20.439788567148028,20.455813856221635,1117500
2014-09-05,20.64810562133789,20.84841708092808,20.527919051234807,20.592018657173462,1089800
2014-09-08,19.9029483795166,20.816368221121934,19.72667483079171,20.68816899873014,2534800
2014-09-09,20.063201904296875,20.51189926614615,19.790778123967357,20.271524533249508,3608600
2014-09-10,19.79077911376953,20.275532633384643,19.78276646944668,20.183389516055332,1974600
2014-09-11,19.750717163085938,20.047178909085712,19.734691873409034,19.830842083214723,2029100
2014-09-12,19.63052749633789,19.830839001402563,19.58245316303391,19.65456542711763,1106800
2014-09-15,19.350093841552734,19.534380085697112,19.165807597408353,19.510343679746978,1125600
2014-09-16,19.47829246520996,19.518355687579078,19.133756394113888,19.422205482148865,1512100
2014-09-17,19.670589447021484,19.78276493055969,19.51835380149656,19.590466066537005,940400
2014-09-18,19.76674461364746,19.90295653428025,19.678607039045097,19.686619684759485,879100
2014-09-19,20.35965919494629,20.423758808958794,19.79878642614534,19.91096189685874,5257900
2014-09-22,19.9029483795166,20.319596616417563,19.83083612588931,20.255497005221667,737000
2014-09-23,19.694622039794922,19.790772209872042,19.374124019963027,19.758721643761298,940000
2014-09-24,19.96704864501953,20.031148258315927,19.77074271965569,19.814811490344837,964600
2014-09-25,19.734691619873047,20.015128072593086,19.718667858657742,20.015128072593086,1350800
2014-09-26,19.846858978271484,19.870895374364434,19.502323037225,19.718659771592108,1252800
2014-09-29,19.79077911376953,19.850871653807445,19.5023300311695,19.686616265828125,1482000
2014-09-30,19.670589447021484,20.12730096836282,19.3981656742588,19.926989460640584,8795100
2014-10-01,19.406177520751953,19.702639212434637,19.37412847552584,19.582452618389667,1196600
2014-10-02,19.694622039794922,19.782759568344357,19.03760071707576,19.51033586942347,1253000
2014-10-03,19.894933700561523,20.10325779768713,19.5584103941671,19.85487202076069,1737500
2014-10-06,20.031152725219727,20.11528319988429,19.830841197967526,19.91897875900031,1057100
2014-10-07,19.91096305847168,20.004707775171287,19.670588345709717,19.983075319474725,803600
2014-10-08,20.047178268432617,20.047178268432617,19.7907797548189,19.878915788713808,1074500
2014-10-09,19.670589447021484,20.07922510616551,19.574440779137902,20.047176059622824,2536300
2014-10-10,19.39015007019043,19.806796748328978,19.342074219122193,19.630523212510944,1561700
2014-10-13,19.598472595214844,19.846859907002592,19.390150020803752,19.438224343494376,1726100
2014-10-14,19.91096305847168,19.991087962725665,19.694626275462547,19.73468796346182,1036400
2014-10-15,19.646547317504883,20.007107009353863,19.253937060199952,19.82282084274738,1529300
2014-10-16,19.710651397705078,19.87089967662218,19.334064809326264,19.390153311615446,1889000
2014-10-17,19.85487937927246,20.11127789283517,19.7507165279778,19.806803511787685,981700
2014-10-20,19.798789978027344,19.914971026847567,19.550404120200636,19.83084055491111,938300
2014-10-21,20.16736602783203,20.239478304919796,19.798791997355046,19.846867867584074,1699700
2014-10-22,20.335620880126953,20.39170937854539,20.151334684375186,20.23145958243192,1546100
2014-10-23,20.680160522460938,20.76028543466135,20.383700334051685,20.407736737932897,970100
2014-10-24,20.9205379486084,21.1208494907337,20.63208883890611,20.63208883890611,1223100
2014-10-27,21.257055282592773,21.468584161293542,20.848419670874403,20.896493999236757,1011400
2014-10-28,21.513458251953125,21.7161737246158,21.315550671612037,21.41730804679973,1002300
2014-10-29,21.633642196655273,21.697741816107737,21.36923107538193,21.48140502735987,730100
2014-10-30,21.465381622314453,21.992600733551793,21.241032186407104,21.697742173561792,1039100
2014-10-31,21.649669647216797,21.72178191733954,21.51345775123557,21.673706051753957,934600
2014-11-03,21.906068801879883,22.242592229705068,21.51345839079311,21.697744629582797,983700
2014-11-04,21.64165496826172,21.99420364146549,21.03270781572993,21.87401551705693,999300
2014-11-05,22.010229110717773,22.034267043118646,21.394071600921393,21.785881187998697,587300
2014-11-06,22.098360061645508,22.250597198162,21.84997428078028,22.04227309773289,993100
2014-11-07,22.555070877075195,22.571096161215397,21.833949901573355,22.21053490933687,1165800
2014-11-10,23.051847457885742,23.13197236239364,22.434887679906993,22.619173890496352,1474200
2014-11-11,23.32426643371582,23.444453001706194,22.995755768023074,23.07587912784657,1643700
2014-11-12,23.260173797607422,23.364335113537575,22.948489127488095,23.236135865505577,1033700
2014-11-13,23.228124618530273,23.42042350214411,23.091912718271843,23.24414990756201,1656800
2014-11-14,23.27619171142578,23.684827284991663,23.115943455761155,23.172030421656533,1912000
2014-11-17,23.340290069580078,23.436440240434624,23.099916934826386,23.276190465095418,1010300
2014-11-18,23.196077346801758,23.580675143510515,23.06387099453924,23.40440000716049,948900
2014-11-19,23.188060760498047,23.236135094851708,22.955698675986874,23.228122451083507,2141800
2014-11-20,23.42843246459961,23.51657001216662,23.164021350154012,23.20408303818151,1300600
2014-11-21,23.372344970703125,23.55663117674328,23.24414573795733,23.476506274213307,1003900
2014-11-24,23.212099075317383,23.564647788876716,23.115950398691165,23.452473823394243,1177500
2014-11-25,22.96371078491211,23.492533035252293,22.458926465316658,23.180047576848228,5938500
2014-11-26,23.075883865356445,23.300233292384807,23.027809533941596,23.09992179519159,1327400
2014-11-28,23.24414825439453,23.26017354228652,23.035824096565356,23.035824096565356,425200
2014-12-01,23.139982223510742,23.34029370979834,23.019795637389258,23.236132409361147,1020800
2014-12-02,23.27619171142578,23.480510262336324,23.145588550160024,23.188055705699558,1091200
2014-12-03,23.236135482788086,23.348309440904593,23.15601057202391,23.332285681356208,730200
2014-12-04,23.356321334838867,23.508558507576932,23.16402247213287,23.244147380324247,829000
2014-12-05,23.43644905090332,23.46849962932199,23.180050536576744,23.460486984717324,818700
2014-12-08,23.6447696685791,23.909180787730556,23.252159311551512,23.468496098563286,1644100
2014-12-09,23.652782440185547,23.7449255473925,23.39478082305279,23.66079508362817,1085700
2014-12-10,23.75694465637207,23.957256165326733,23.636758056650375,23.676819747139096,760000
2014-12-11,23.652782440185547,24.03738015589861,23.582271789192653,23.772969035313945,1057900
2014-12-12,23.236135482788086,23.62073322054945,23.180048503729832,23.50054661853097,1632500
2014-12-15,22.939668655395508,23.40439120027788,22.56308364552271,23.35631687584321,1310500
2014-12-16,22.787433624267578,22.963707170551324,22.555071581740805,22.915632844883984,2238500
2014-12-17,23.156009674072266,23.228121938138074,22.6912870435679,22.851536858882028,1311900
2014-12-18,23.837072372436523,23.941233696925583,23.18806343491372,23.540610631842615,1015700
2014-12-19,24.037384033203125,24.07744572862284,23.86912307853345,23.893159484482993,1337500
2014-12-22,23.91719627380371,24.013344949510813,23.640765392570597,23.724897394133865,770300
2014-12-23,24.037384033203125,24.277757262232868,23.813034565387838,24.069434612143475,504100
2014-12-24,24.125516891479492,24.173591222257656,24.013341415323218,24.125516891479492,78600
2014-12-26,24.438005447387695,24.534155649449232,24.090264636336528,24.173594302037987,426500
2014-12-29,24.405946731567383,24.550171222434994,24.25371112743389,24.3979356183015,296100
2014-12-30,24.037384033203125,24.438007100423178,23.949246469372884,24.42999445568809,517800
2014-12-31,23.837072372436523,24.141545229467066,23.780985387845824,24.12552146833809,430000
2015-01-02,23.6207332611084,23.877131753389566,23.516571946715008,23.8691206377294,580000
2015-01-05,23.43644905090332,23.732910788253236,22.979739006227142,23.54061037425261,1593900
2015-01-06,23.115947723388672,23.580670348646244,22.795449624634397,23.556632418143867,2198300
2015-01-07,23.396377563476562,23.78097517399137,23.164015551964457,23.652775970486434,1365100
2015-01-08,24.02135467529297,24.117504867573565,23.62874431930349,23.66079489281551,835000
2015-01-09,23.797006607055664,24.093466768688128,23.628744153807,24.093466768688128,477600
2015-01-12,23.660795211791992,23.87713047289275,23.660795211791992,23.84508142720413,756800
2015-01-13,23.80501937866211,24.037381466399975,23.60470786644211,23.85309524193891,629700
2015-01-14,23.356321334838867,23.716882657572306,23.29222171393687,23.548620197544864,866800
2015-01-15,22.85153579711914,23.436444997804408,22.370787901769503,23.388370666746074,1093700
2015-01-16,23.228124618530273,23.276198957369814,22.599947348438327,22.707314951044168,425200
2015-01-20,23.316259384155273,23.392377205545422,22.923649019488646,23.228121833304737,958200
2015-01-21,23.38035011291504,23.46848763024734,23.212087718758372,23.31625051710653,863700
2015-01-22,23.27619171142578,23.636752961117793,22.779420132133676,23.412403569281075,2514800
2015-01-23,24.814586639404297,25.63987052200321,23.23613266056541,24.03737861437801,3170800
2015-01-26,25.103036880493164,25.20719818707165,24.61427633609265,24.678375954353747,3123200
2015-01-27,25.095022201538086,25.23924671299031,24.75048620823673,24.99086090340888,1401800
2015-01-28,25.038942337036133,25.447578059367252,24.918755719469512,25.447578059367252,1038100
2015-01-29,25.02290916442871,25.231233282437167,24.83862297366344,25.014896522014315,1383400
2015-01-30,24.7264461517334,25.103031131745137,24.65433390667188,24.926757603958702,1255100
2015-02-02,24.966825485229492,24.99086341563974,24.590240411668464,24.71042700720875,758800
2015-02-03,24.942790985107422,25.239252721249844,24.80657908389426,25.079002886320584,919900
2015-02-04,25.038942337036133,25.14310366472567,24.822605508462757,24.926768364408055,1276200
2015-02-05,25.639869689941406,25.70397083129137,24.94278506031378,25.054960529420896,1114100
2015-02-06,25.75204849243164,26.184722108694885,25.611831039895744,25.69596151141728,1115900
2015-02-09,25.960369110107422,25.964373139032038,25.64788063288151,25.73601817339313,1118100
2015-02-10,26.52925682067871,26.545282108228168,25.93633340739308,26.136644916994687,2354000
2015-02-11,26.88180160522461,26.92987746363084,26.44912804910093,26.641428426215057,2110800
2015-02-12,26.929880142211914,27.210315036198057,26.86577899129445,27.034042984197242,2334600
2015-02-13,26.280868530273438,26.89782832507345,26.13664400387806,26.75360379867807,1234700
2015-02-17,25.575769424438477,26.288879321212985,25.519682455443295,26.280865150493344,1728000
2015-02-18,25.567758560180664,25.800120623041526,25.439559328345496,25.479621015198216,1054500
2015-02-19,25.543724060058594,25.703975413747493,25.471613319694768,25.591799924641943,556200
2015-02-20,26.11260986328125,26.25683440216802,25.37946896669204,25.607823977177556,2082300
2015-02-23,26.136648178100586,26.209561258815885,25.840187962723554,26.088575365965173,868700
2015-02-24,25.928319931030273,26.441116859877074,25.567758635275247,26.00844330497104,1028800
2015-02-25,25.872238159179688,26.112611385836065,25.719999438971904,25.90428873780358,672500
2015-02-26,26.000436782836914,26.208759425786997,25.92832451094817,26.064534882009504,356800
2015-02-27,25.599809646606445,26.08055601151956,25.58378436024123,25.936331490743456,553100
2015-03-02,25.60782241821289,25.671923567820734,25.015702872789003,25.59981130276743,785700
2015-03-03,25.75204849243164,25.840186050171695,25.519687924192784,25.768073780794488,484600
2015-03-04,25.551733016967773,25.67993224751266,25.495646044636306,25.67993224751266,439600
2015-03-05,25.60782241821289,26.01645960568528,25.46359941636181,25.623847705614853,486000
2015-03-06,24.998876571655273,25.639872779849302,24.99086392802091,25.591798446298625,694100
2015-03-09,25.623844146728516,25.764061571382122,25.038934992094465,25.11104724713212,776300
2015-03-10,24.918752670288086,25.583786836252678,24.906732940223186,25.479623993053263,912300
2015-03-11,25.27931022644043,25.41552210507988,24.92676309323104,25.038937042138077,588900
2015-03-12,25.551733016967773,25.655895846945104,25.287321912937024,25.463597001127773,503200
2015-03-13,25.49564552307129,25.591795708140697,25.0469482253432,25.535708736956604,889900
2015-03-16,25.599809646606445,25.639871334264065,25.47161041219556,25.639871334264065,628200
2015-03-17,25.82416343688965,25.992424397362587,25.30335373719218,25.383478659050812,818500
2015-03-18,25.575769424438477,25.808129942883554,25.343407377738114,25.808129942883554,630600
2015-03-19,25.93632698059082,25.960366434213768,25.51166766354594,25.575767269604892,657000
2015-03-20,25.840187072753906,26.34897700823616,25.80813649475986,26.040498600449673,1497200
2015-03-23,25.46359634399414,26.064529266505534,25.455583701259943,25.79210552656419,653900
2015-03-24,25.35943603515625,25.57577282569801,25.239249438718215,25.46359887278991,723600
2015-03-25,24.774526596069336,25.247261862431138,24.702414333183267,25.14309902570438,1175400
2015-03-26,24.526142120361328,24.86266552305164,24.333843251431947,24.846640235243633,887900
2015-03-27,24.085453033447266,24.63030052859101,23.981291731495844,24.63030052859101,960600
2015-03-30,24.26974105834961,24.36588971850461,24.085453324584286,24.165578226883724,577200
2015-03-31,24.31781578063965,24.429989728714826,24.013341452642123,24.22967823386319,1384200
2015-04-01,24.365890502929688,24.59023993093964,23.965267506790422,24.14154107491974,1138700
2015-04-02,24.526142120361328,24.606265502890235,24.229680408935476,24.357879654888396,841400
2015-04-06,23.9091796875,24.702413008452087,23.788993098553696,24.43800190146806,1070800
2015-04-07,23.845081329345703,24.614276761781625,23.63675718433044,24.141541495834577,1467400
2015-04-08,24.013347625732422,24.157572183622147,23.81944711253598,23.877135713087217,734300
2015-04-09,24.149555206298828,24.317817669738275,23.957256339693416,24.05340653712389,839500
2015-04-10,24.510112762451172,24.638311987115575,24.157564130496407,24.229676385402048,1287800
2015-04-13,24.5501766204834,24.682382942266365,24.357877766462625,24.446015314317936,1199500
2015-04-14,24.454030990600586,24.710429494429036,24.446018346323996,24.57421759823822,806500
2015-04-15,24.582225799560547,24.686387099819036,24.421975999503257,24.446013927988457,389900
2015-04-16,24.65433692932129,24.790548794664428,24.277750374884516,24.598249960342695,1208000
2015-04-17,24.454030990600586,24.83862874634326,24.213656247069693,24.83862874634326,1362500
2015-04-20,24.758502960205078,25.062977318974006,24.518129753392202,24.91875278358405,2179500
2015-04-21,24.998876571655273,25.119063169659714,24.758501847390882,24.822601468210284,1879800
2015-04-22,24.87067413330078,25.6719200546841,24.85464884809184,25.47961968868743,2040200
2015-04-23,24.806575775146484,25.27931104405222,24.70241446611468,25.255274641797833,1391300
2015-04-24,24.694400787353516,24.934775497608594,24.542163623684175,24.782538333939254,661700
2015-04-27,24.534151077270508,24.846636501288465,24.486075221071335,24.70241198920161,625500
2015-04-28,24.56620216369629,24.74247573299303,24.43800292634312,24.68638875768295,567400
2015-04-29,24.63030242919922,24.886700910638936,24.253717350616572,24.494090544902434,1600200
2015-04-30,24.958810806274414,25.159122291923897,24.55017519215883,24.606262163619828,1228600
2015-05-01,25.255279541015625,25.279315947932783,25.034937150825588,25.151116683522005,594800
2015-05-04,25.40751075744629,25.415523401099016,25.199188135497444,25.279311515513687,610000
2015-05-05,25.591796875,25.840182699392724,25.43154706866284,25.5597463024304,1271600
2015-05-06,25.711984634399414,25.8241585869812,25.463598798715964,25.776082725941446,943300
2015-05-07,26.160682678222656,26.16869379322177,25.487634399139576,25.687947423992398,1095500
2015-05-08,26.601367950439453,26.609379065616547,26.15266908774862,26.224781350386237,935900
2015-05-11,26.35297966003418,26.689504559319843,26.268849199340476,26.577327555217398,549200
2015-05-12,26.53726577758789,26.713540869782175,25.671921715884032,25.91229489655117,2022500
2015-05-13,26.360994338989258,26.777639564777,26.232795102628977,26.537266378665336,1075800
2015-05-14,26.2568302154541,26.545279247233758,25.936330612029874,26.425091131821986,1449000
2015-05-15,25.487627029418945,26.36499058065478,25.45157090932679,26.328935988817616,1300100
2015-05-18,25.511672973632812,25.535710904003942,25.239249209115258,25.495647686718726,796500
2015-05-19,25.68794059753418,25.68794059753418,25.479614984788437,25.51166554928933,743100
2015-05-20,26.160682678222656,26.248817169256373,25.62865416955983,25.792107201535206,634500
2015-05-21,26.016454696655273,26.26483896324057,25.95235355914264,26.11260334641376,430400
2015-05-22,26.040491104125977,26.20074089145346,25.776078496559055,25.96837885265413,360600
2015-05-26,25.736019134521484,26.040493452247695,25.53570917468264,26.008442880590042,565500
2015-05-27,26.008441925048828,26.120615865218635,25.71999290374896,25.74403235986437,346100
2015-05-28,26.064529418945312,26.168692246843737,25.840181534097038,25.904282676345513,355800
2015-05-29,25.872238159179688,26.112611385836065,25.740031814739687,26.08857498012385,850000
2015-06-01,25.9683837890625,26.136644722311875,25.55974812912834,25.928322098742797,483000
2015-06-02,26.160682678222656,26.256831340766357,25.848194176061604,25.864219462570702,466700
2015-06-03,26.585344314575195,26.9378914779691,26.048507869043043,26.192732403274896,1834900
2015-06-04,26.240800857543945,26.529249844561644,26.180706809163546,26.473162881142677,793000
2015-06-05,26.280868530273438,26.352980793471126,26.048506453690777,26.32093021949194,319000
2015-06-08,26.160682678222656,26.280867742274562,26.10859973294038,26.272856627275452,482200
2015-06-09,26.32894515991211,26.377017965773405,26.040496098700125,26.136644766933767,699900
2015-06-10,26.681495666503906,26.713546245445396,26.296897888740325,26.417086031515197,731200
2015-06-11,26.61739158630371,27.146213794007924,26.569315728690327,26.67347855859728,1152200
2015-06-12,26.53726577758789,26.761616728519932,26.328943169412593,26.577327464947277,489000
2015-06-15,26.417076110839844,26.553286435421565,26.064525987903078,26.377011373953184,1670500
2015-06-16,26.040491104125977,26.569313262749347,25.996422336198155,26.44111404418945,632000
2015-06-17,26.240800857543945,26.433101201059166,25.992413550609758,26.12061276078315,497600
2015-06-18,26.296890258789062,26.553288702905,26.192727435707415,26.280864973967997,590500
2015-06-19,26.37702178955078,26.41708654225797,26.192735541841408,26.369010672916243,492100
2015-06-22,26.369003295898438,26.6414270329317,26.256829355327795,26.46515195117175,459000
2015-06-23,26.433107376098633,26.665466397468496,26.36900622778213,26.433107376098633,664600
2015-06-24,26.24881935119629,26.605376656768552,26.208757659848846,26.433108633114543,521700
2015-06-25,26.288881301879883,26.3289429889647,25.984406978315814,26.3289429889647,705700
2015-06-26,26.200746536254883,26.5693189869576,26.04049671440249,26.344971070270926,2129400
2015-06-29,25.82416343688965,26.088576137499878,25.776087566821005,25.976399107339706,738700
2015-06-30,26.385032653808594,26.47717423785226,25.939540045915923,26.088572471325104,905600
2015-07-01,26.697511672973633,26.705525843178116,26.304902915244526,26.521236606599533,570100
2015-07-02,26.553293228149414,26.745593622263712,26.401057581170942,26.73757945023212,490000
2015-07-06,26.040491104125977,26.369001792717608,25.896266601182287,26.369001792717608,1133400
2015-07-07,26.040491104125977,26.272853142925303,25.776078496559055,26.128628639981613,1575200
2015-07-08,25.647884368896484,26.00844569782421,25.595804476694564,25.992420410259523,621500
2015-07-09,26.120620727539062,26.417083974900535,25.944348670106816,26.088573207603964,811700
2015-07-10,26.49720573425293,26.74559310170968,26.21677084882677,26.360995377477654,727200
2015-07-13,26.721548080444336,26.841736181472996,26.39303740167777,26.7055258530502,1054600
2015-07-14,27.058080673217773,27.186279924633066,26.64143234199026,26.745595188924952,999800
2015-07-15,27.354541778564453,27.53482398769714,26.945907606250795,27.16224442330321,831000
2015-07-16,27.346529006958008,27.610938618564713,27.298453142797165,27.450688794539744,636200
2015-07-17,28.10770606994629,28.628514041964632,27.39459469128855,27.64298200676554,1234000
2015-07-20,28.83684730529785,29.013119361665893,28.283985562726173,28.283985562726173,1192800
2015-07-21,28.532365798950195,29.165350767132963,28.497112007806944,28.860876481999032,822100
2015-07-22,28.58845329284668,28.74870308042863,28.099692816151453,28.508329927310943,784600
2015-07-23,28.54840087890625,28.90094808083988,28.388151039295884,28.716661835066972,507300
2015-07-24,27.787208557128906,28.580440300773684,27.747146872709273,28.46826636179447,831300
2015-07-27,27.739137649536133,27.96348862402092,27.45870275206908,27.739137649536133,487500
2015-07-28,27.426647186279297,27.955469365655446,27.226335708386653,27.843295427077262,1762100
2015-07-29,27.626970291137695,27.81125656157557,27.399416038607068,27.45870931245684,1141700
2015-07-30,27.723112106323242,27.891376099765182,27.40261552024231,27.707089875053647,989100
2015-07-31,27.530813217163086,27.851309785213697,27.52279904546803,27.731124718386322,941800
2015-08-03,27.530813217163086,27.675037742564694,27.37056340488231,27.586900192984718,569100
2015-08-04,27.57087516784668,27.88336062367972,27.482737617429983,27.538824593784067,1227500
2015-08-05,27.691072463989258,27.867344566695422,27.442685017501137,27.72311999215548,919700
2015-08-06,27.346529006958008,27.899387690507425,27.266402566689937,27.867337114400197,631600
2015-08-07,27.226337432861328,27.410623637413693,26.789659850521957,27.29043857697212,646500
2015-08-10,27.739137649536133,27.755162937464412,27.266402353440853,27.338514620862544,504500
2015-08-11,27.779203414916992,27.787217588311982,27.338518630051922,27.71510531031504,942900
2015-08-12,28.011571884155273,28.043622471971904,27.45069882341338,27.77920970725313,1265500
2015-08-13,28.17180824279785,28.324043877077422,27.819261115592667,28.011558437155198,796800
2015-08-14,28.155780792236328,28.44422980891775,27.875345946301934,28.44422980891775,529500
2015-08-17,28.300012588500977,28.324048993910843,27.6429910175327,27.931440108496602,505700
2015-08-18,28.155780792236328,28.412179238950795,28.027581568879093,28.259943616373636,567200
2015-08-19,28.011571884155273,28.259959354965734,27.586912293377917,27.9474737650343,669100
2015-08-20,27.530813217163086,27.79121878005548,27.37056340488231,27.739135833570437,1342300
2015-08-21,27.018007278442383,27.386579584564615,26.92586267365686,27.162231755883244,2185400
2015-08-24,26.561307907104492,26.96994204969344,24.253718416247885,25.816148832520703,3017000
2015-08-25,26.433107376098633,27.21832810390989,26.12863303461721,27.026027715471365,2338100
2015-08-26,26.176708221435547,26.801682248350424,25.824161043145782,26.801682248350424,2290500
2015-08-27,25.90428352355957,26.433105738362137,25.495646369637573,26.433105738362137,2728200
2015-08-28,26.160682678222656,26.256831340766357,25.575771946684164,25.728009112009698,1804000
2015-08-31,26.40106201171875,26.64944636918196,26.016464215459173,26.248823282680952,1573200
2015-09-01,25.40751075744629,26.2007456682556,25.311362090124593,26.072546426322997,2032900
2015-09-02,25.47161293029785,25.841786995443663,25.10303894873807,25.55173631353402,1138200
2015-09-03,25.792104721069336,25.919503138530303,25.518079378092246,25.711981352740317,920300
2015-09-04,25.319374084472656,25.719995559046637,25.11104993961068,25.423535392775904,1590400
2015-09-08,25.864219665527344,25.944346098701573,25.495647242458578,25.64788288072327,1969600
2015-09-09,25.744029998779297,26.304902704699156,25.66390357992769,26.112602355965645,4099900
2015-09-10,25.711984634399414,25.832172758743308,25.135088056221743,25.383473891905194,2324200
2015-09-11,25.103036880493164,25.76807099304783,24.758500859243977,25.6238464698965,2728300
2015-09-14,24.974838256835938,25.343410688817887,24.694401846966137,25.038937876669994,3086700
2015-09-15,24.934776306152344,25.062975544476583,24.670365186076662,24.910738375870746,2380400
2015-09-16,24.742477416992188,24.906732796546294,24.301792699629143,24.654341390472915,2265400
2015-09-17,24.65433692932129,25.103034209405337,24.574212032956744,24.686385970913935,1058900
2015-09-18,24.48607635498047,24.598251829717864,24.133529229392668,24.446014667881304,2047500
2015-09-21,24.734466552734375,24.83862786813604,24.2376933229392,24.486079173709,1573300
2015-09-22,24.502105712890625,24.694404593782647,24.1976328668755,24.614279678013723,1376900
2015-09-23,24.886695861816406,24.902721145719177,24.42998596837378,24.56619782503695,996300
2015-09-24,24.70241355895996,24.92676298404678,24.470053018919533,24.598252253753305,1002700
2015-09-25,24.8626651763916,24.998877064349323,24.72645328843388,24.88670157951291,552800
2015-09-28,24.966825485229492,25.111050011180026,24.37390362274266,24.83862624621912,1128800
2015-09-29,24.87067413330078,25.07899672799577,24.67036265295495,24.89471053285888,890900
2015-09-30,25.079002380371094,25.42353844873927,24.782542178465217,25.135090891243774,2180200
2015-10-01,25.143102645874023,25.303352481639696,24.934779998936623,25.087015661832748,858800
2015-10-02,25.49564552307129,25.575770422586572,24.814586169574422,25.022910297012015,1125400
2015-10-05,26.68950653076172,26.7215540492188,25.42353632811975,25.54372292773921,1210200
2015-10-06,26.280868530273438,27.138201516895425,26.064531740680373,27.138201516895425,1247700
2015-10-07,25.744029998779297,26.52123639432262,25.47160628770453,26.441113031981363,1733800
2015-10-08,25.928319931030273,26.112606136302666,25.463597332199015,25.73601955445733,763600
2015-10-09,25.952356338500977,26.441116866591827,25.880244079331657,25.888258250634244,339200
2015-10-12,25.912296295166016,26.192731178328994,25.73602119345729,25.856209318533416,376000
2015-10-13,25.49564552307129,25.932326149016802,25.49564552307129,25.79210566454588,1163500
2015-10-14,25.26328468322754,25.495645207868296,25.19918507005885,25.44757088005561,1311900
2015-10-15,25.095022201538086,25.744032503073097,24.446013428258397,24.99086090340888,9633600
2015-10-16,24.157564163208008,25.13508516291688,23.83706610111301,25.13508516291688,11814800
2015-10-19,25.111051559448242,25.21120731661635,23.16402339557935,24.077443411910703,18520900
2015-10-20,25.912296295166016,26.360995164737773,25.111050278687795,25.44757366673887,11089000
2015-10-21,26.008441925048828,26.360992087308947,25.655894819299338,25.960369125839268,7452600
2015-10-22,25.503660202026367,26.29048405779087,25.07098815530845,26.200744896731667,6705900
2015-10-23,25.39148712158203,26.040495978046412,25.235244390234637,25.663909365818824,7348400
2015-10-26,25.159122467041016,25.535709040766655,24.71042516397457,25.503658469277084,7209500
2015-10-27,25.423532485961914,25.447570413555262,24.870673905612605,25.022909528937912,7722400
2015-10-28,25.199182510375977,25.567754866593273,24.95880783921867,25.415517727685828,7079900
2015-10-29,24.774526596069336,25.159124312624723,24.57822065193382,24.982850741267374,7730800
2015-10-30,24.646324157714844,24.83862299102895,24.566199261770144,24.79054866476424,8618300
2015-11-02,25.103036880493164,25.16713649875426,24.48607709957046,24.48607709957046,5771600
2015-11-03,25.99241828918457,26.10459529298332,24.918750090310002,24.918750090310002,16475700
2015-11-04,25.70397186279297,26.577327024904157,25.48763355856582,25.832171094126892,12612400
2015-11-05,26.12863540649414,26.20955959860214,25.351425723414255,25.639874804001067,10719300
2015-11-06,27.226337432861328,27.723109073676873,26.288881124071793,26.4331056418103,15380600
2015-11-09,26.056520462036133,27.39459982391074,25.760060295865216,27.178263035674362,18958300
2015-11-10,24.90272331237793,25.62384433993656,24.78253672916071,25.47961982877377,38506400
2015-11-11,24.78253936767578,25.022912559701957,24.55818993439733,24.92676389419368,42150400
2015-11-12,24.670364379882812,25.431547141526643,24.558188903823243,24.718438710619534,41436500
