Price,Close,High,Low,Open,Volume
Ticker,NWSA,NWSA,NWSA,NWSA,NWSA
Date,,,,,
2013-07-25,13.67336654663086,13.936822722120738,13.567984243935728,13.752403483028232,7069700
2013-07-26,13.954387664794922,14.024642537320297,13.445039420233883,13.6470219693683,5884800
2013-07-29,13.620674133300781,13.93682100237497,13.524073072955677,13.93682100237497,9020200
2013-07-30,14.007078170776367,14.015860239074083,13.576766874237808,13.699713317893451,12798200
2013-07-31,13.989513397216797,14.23540458360336,13.901694398503848,14.050986193813438,7681500
2013-08-01,14.235404014587402,14.296878483734874,13.998294067546635,13.998294067546635,10303300
2013-08-02,14.349569320678711,14.463732842810316,14.156368869760598,14.182713396017416,8258600
2013-08-05,14.050990104675293,14.340791708583879,13.954389849207189,14.340791708583879,8754100
2013-08-06,14.209061622619629,14.270534425991809,13.892913862410396,14.042205674174948,6232000
2013-08-07,14.007078170776367,14.182715349210051,13.91926000031159,14.182715349210051,4755000
2013-08-08,14.165149688720703,14.323223551057419,13.971949231980318,14.112458959611159,7110400
2013-08-09,14.03342342376709,14.191497301820876,14.015860124818959,14.130024499246236,4293800
2013-08-12,13.980729103088379,14.103674676699718,13.82265526558362,13.945601676698868,4882400
2013-08-13,13.901693344116211,14.007075632076504,13.875347981502133,13.971948202756405,3615400
2013-08-14,13.963168144226074,14.059769216877442,13.752403537993432,13.90169534345091,3940500
2013-08-15,14.138805389404297,14.217842321845707,13.787530227165153,13.866567159606562,5160000
2013-08-16,14.03342342376709,14.27053424084777,14.015860124818959,14.086115833123849,6373200
2013-08-19,13.787529945373535,14.10367683117366,13.778747878058635,14.09489476385876,6123600
2013-08-20,13.787529945373535,13.901694307955145,13.629456921225492,13.901694307955145,4265600
2013-08-21,13.840221405029297,13.857784702019623,13.603110614379668,13.708492908833716,5040000
2013-08-22,13.796311378479004,13.892911601990148,13.726056518197446,13.840220875530978,3731700
2013-08-23,13.831439018249512,13.866566448922683,13.673365161468235,13.796311587576339,3981300
2013-08-26,13.92803955078125,13.9631669822301,13.796311892224072,13.86656675512177,4125000
2013-08-27,13.813876152038574,14.050986958973208,13.778748718141305,13.831440287739252,9059500
2013-08-28,13.840221405029297,13.884130903761156,13.769966542059931,13.840221405029297,11099300
2013-08-29,13.849002838134766,13.95438512776339,13.734838481661093,13.813874570754567,2795500
2013-08-30,13.787529945373535,13.857784808884675,13.690929717421728,13.831439444444007,5386300
2013-09-03,13.85778522491455,14.077332726858023,13.778748291715713,13.95438629327049,3783600
2013-09-04,14.077333450317383,14.121242115458562,13.840222638535321,13.866568005120849,4992000
2013-09-05,14.261751174926758,14.288097377762062,13.945604278439674,14.02464121193746,3521200
2013-09-06,14.217843055725098,14.349570724924103,14.121241983308671,14.323224521081025,3358700
2013-09-09,14.349569320678711,14.349569320678711,14.191495463105698,14.191495463105698,3668900
2013-09-10,14.533990859985352,14.551554997975268,14.270535490170182,14.384699037087852,4292100
2013-09-11,14.973082542419434,14.981864610407177,14.490080528151013,14.621808197950747,7562700
2013-09-12,15.025774002075195,15.157501663561648,14.876482205721725,15.034556069508705,4836500
2013-09-13,14.83257007598877,14.999425987044168,14.727188629538544,14.981861854299833,2717700
2013-09-16,14.894044876098633,15.104811147465718,14.735972685085496,15.034556282012728,5758300
2013-09-17,14.929174423217773,15.078466234450282,14.832573346829603,14.955520628144072,2538500
2013-09-18,14.973082542419434,15.087247751251882,14.788664139701448,14.920391809501181,3862600
2013-09-19,14.815011024475098,15.016993572450493,14.630590938274054,15.016993572450493,3286100
2013-09-20,14.613028526306152,14.929176325676123,14.463736696049052,14.858921445261515,4594000
2013-09-23,14.516426086425781,14.61302547997782,14.375916354888158,14.59546301979171,2360000
2013-09-24,14.964303970336914,15.104813725221996,14.490082291343459,14.516428498512562,5611800
2013-09-25,14.753535270690918,14.964301543850848,14.648153809119085,14.955519476218507,4389700
2013-09-26,14.305660247802734,14.815008399181997,14.138804327952018,14.727189405839093,12737900
2013-09-27,14.200277328491211,14.270532189191526,14.0422034731635,14.138804534754435,7098300
2013-09-30,14.103675842285156,14.279313826252066,13.97194819181395,14.226623101065174,6237900
2013-10-01,13.97195053100586,14.173933073878269,13.875350293654373,14.094896135361546,8815300
2013-10-02,14.173933029174805,14.288098240009218,13.787531243483425,13.919259753097208,17758200
2013-10-03,13.936821937561035,14.270532962728401,13.866567073052543,14.173931895901188,17833500
2013-10-04,13.910476684570312,14.059768482227003,13.866567184523511,13.910476684570312,13660000
2013-10-07,13.97195053100586,14.033423333183702,13.77874921879877,13.78753128696821,8663200
2013-10-08,13.875349998474121,14.03342303464065,13.620675889507055,13.620675889507055,4825300
2013-10-09,13.945602416992188,14.0070752070611,13.831438065789955,13.875347560483728,4210300
2013-10-10,14.244186401367188,14.270532603021818,13.998294381785477,14.033421813154293,5506700
2013-10-11,14.411043167114258,14.577899103953946,14.17393236344862,14.191496498907144,5085700
2013-10-14,14.542771339416504,14.59546374762683,14.252969794292545,14.32322466356477,3606300
2013-10-15,14.560338020324707,14.639374971445969,14.41982825722213,14.454954860493524,4406800
2013-10-16,14.735973358154297,14.744755426113057,14.5515532810367,14.68328095040173,4511900
2013-10-17,14.753535270690918,14.76231733832326,14.604243470957378,14.613025538589719,3972000
2013-10-18,14.797447204589844,14.841355872478472,14.709628193804274,14.797447204589844,5809100
2013-10-21,14.797447204589844,14.911610746105264,14.744756468121826,14.806229273169231,3107000
2013-10-22,14.929174423217773,14.981865158062112,14.74475601375846,14.832573346829603,7274300
2013-10-23,15.025774002075195,15.13993752869463,14.753534936660689,14.753534936660689,5145800
2013-10-24,15.183850288391113,15.280449695555617,14.94673945488046,14.990648124045382,4734900
2013-10-25,15.06089973449707,15.412174036684945,15.00820900792089,15.412174036684945,6197900
2013-10-28,15.183850288391113,15.210194819886723,14.955521523715117,15.034558468218668,4131800
2013-10-29,15.333137512207031,15.377047848014293,15.139937059679204,15.192627787639877,6582700
2013-10-30,15.236538887023926,15.377048618632703,15.201410616617668,15.333138280624881,8031100
2013-10-31,15.456085205078125,15.60537700093714,15.227756477587388,15.254102679800656,4697900
2013-11-01,15.605377197265625,15.640503792317151,15.324357736820982,15.473649534558213,3714000
2013-11-04,15.596590995788574,15.68440997265265,15.517554084111673,15.570244800227051,2870800
2013-11-05,15.526339530944824,15.675631321627295,15.350701538962612,15.429738467853804,3820200
2013-11-06,15.289227485656738,15.649283832073081,15.236536762402805,15.570246909688235,3922700
2013-11-07,15.157504081726074,15.47365185973692,15.148722012891511,15.377050777565081,3888200
2013-11-08,15.456085205078125,15.47364933988697,15.07846468172837,15.201410275374117,1787500
2013-11-11,15.298011779785156,15.499994310845231,15.236538981202363,15.456085647574133,5387300
2013-11-12,15.06089973449707,15.20140945537222,14.683279231517107,14.797444426608164,12944400
2013-11-13,15.122374534606934,15.183849011278918,14.885265396047869,14.946738197711634,3673400
2013-11-14,15.148717880249023,15.262881393937278,15.08724509018551,15.13993581381025,2920600
2013-11-15,15.596590995788574,15.64049964671678,15.210188502591238,15.210188502591238,4606300
2013-11-18,15.298011779785156,15.649286110978359,15.254103116514058,15.60537744770726,4431400
2013-11-19,15.350702285766602,15.5087761512392,15.262883285503145,15.306793623138928,2961800
2013-11-20,15.51755142211914,15.622934511279391,15.32435104616729,15.403387944285633,6256400
2013-11-21,15.420957565307617,15.587813502790475,15.403395104789544,15.552685231738018,4075000
2013-11-22,15.412169456481934,15.535116681966116,15.368260809885262,15.46486184240694,3624500
2013-11-25,15.350702285766602,15.526340286293513,15.245320825456943,15.48242994865773,3397600
2013-11-26,15.535123825073242,15.552686286782695,15.254104337622746,15.306795072767645,5585700
2013-11-27,15.684414863586426,15.754669731984011,15.377049186218926,15.508776855088373,5083300
2013-11-29,15.77223014831543,15.781012215102756,15.666848696883463,15.675630763670787,1506100
2013-12-02,15.499993324279785,15.781012771347626,15.456084663803447,15.737104110871286,4610200
2013-12-03,15.368268013000488,15.482431552664847,15.280449003638829,15.482431552664847,3120100
2013-12-04,15.438521385192871,15.47364965552713,15.262883383537822,15.315575789039212,2676000
2013-12-05,15.333137512207031,15.412174441652061,14.525207433449916,14.525207433449916,2562600
2013-12-06,15.61415958404541,15.684414450593083,15.385830849013441,15.50877644671983,4483700
2013-12-09,15.38582992553711,15.719540102856822,15.33313752253291,15.710758035689455,4088800
2013-12-10,15.491212844848633,15.561467713815885,15.315576509934605,15.359485174911063,2618000
2013-12-11,15.456085205078125,15.579030798723872,15.350702071233135,15.499993867092153,3255300
2013-12-12,15.359484672546387,15.508776473594915,15.359484672546387,15.491212338175524,4073000
2013-12-13,15.50877571105957,15.543903980171166,15.210192123643271,15.35948391735142,4320800
2013-12-16,15.605377197265625,15.631721724802244,15.438521264498577,15.605377197265625,1885100
2013-12-17,15.236538887023926,15.429739349233962,15.07846502021202,15.429739349233962,4023000
2013-12-18,15.368268013000488,15.394614218311471,14.99064744525115,15.19262999427717,2539200
2013-12-19,15.245323181152344,15.34192258886131,15.183850373971628,15.28923185056475,2475900
2013-12-20,15.587812423706055,15.781012876095572,15.201409843918977,15.306792974772922,7055200
2013-12-23,15.719539642333984,15.781012435696589,15.570247854878522,15.74588584306424,1974600
2013-12-24,15.719539642333984,15.816140703336929,15.614158189428949,15.772230368786502,683100
2013-12-26,15.605377197265625,15.868832522680453,15.49999406209483,15.798577657569291,2259900
2013-12-27,15.5702486038208,15.649285534805319,15.420956809184275,15.579030671153312,2691300
2013-12-30,15.728321075439453,15.74588520855184,15.543902702783155,15.61415756022478,1918400
2013-12-31,15.824926376342773,15.886399183713456,15.666852485956232,15.789798100697597,2612000
2014-01-02,15.763453483581543,15.95665397355832,15.649288263361528,15.851270822202027,3673400
2014-01-03,15.649287223815918,15.816143171126043,15.614160625702775,15.745888299891504,2016600
2014-01-06,15.438521385192871,15.772231578327718,15.350702384365347,15.701976712667323,3388300
2014-01-07,15.280447959899902,15.499994630803661,15.218975160048158,15.499994630803661,3266000
2014-01-08,15.183850288391113,15.280449695555617,15.060902999714278,15.236541026390695,4109600
2014-01-09,15.227755546569824,15.35070113269874,15.166282753505367,15.262882139031806,2852700
2014-01-10,15.280447959899902,15.3858310989373,15.175066495870674,15.289230027737034,2063700
2014-01-13,15.06089973449707,15.315574650463278,14.990644874059496,15.289228449671189,2655600
2014-01-14,15.192631721496582,15.236542068673632,15.043339891111561,15.104814377159432,1935000
2014-01-15,15.113593101501465,15.218976248072845,15.016993698403349,15.139939306896382,2209400
2014-01-16,14.999428749084473,15.157502622875905,14.9730825451165,15.104811889948161,2833400
2014-01-17,14.999428749084473,15.087247753969512,14.876483147250335,15.008210817073795,2102700
2014-01-21,14.71841049194336,15.060902796839708,14.656937685937178,15.060902796839708,4664700
2014-01-22,14.621807098388672,14.920390687485575,14.542770167450781,14.709626096653892,3109900
2014-01-23,14.516426086425781,14.560334749403243,14.367134287291043,14.490079883634431,3085400
2014-01-24,14.200277328491211,14.34078704989184,14.059767607090581,14.288096323118605,6995600
2014-01-27,14.39348030090332,14.542772115449353,14.217843955854535,14.270534691868342,6241000
2014-01-28,14.261751174926758,14.454951637361276,14.25296910731499,14.384696771475257,4468400
2014-01-29,14.244186401367188,14.296878804676451,14.059768014808924,14.130022877546557,5574400
2014-01-30,14.2266263961792,14.314443733494599,14.191498121246365,14.296881271036524,9436500
2014-01-31,14.015860557556152,14.26175261295071,14.00707848905888,14.173933602986294,3040200
2014-02-03,13.629459381103516,14.103679376640065,13.594331105503874,14.050988638248976,4729900
2014-02-04,13.629459381103516,13.80509657158079,13.55920366740842,13.65580475029906,8117500
2014-02-05,13.708495140075684,13.963169269167278,13.655804403024549,13.664586471701126,5805700
2014-02-06,14.068551063537598,14.147587999007552,13.70849382000735,13.734840023500057,4984700
2014-02-07,15.289227485656738,15.807357676842772,14.990643928871298,15.350700275287641,13191600
2014-02-10,15.377046585083008,15.447301441596487,14.902825047361091,14.95551744600213,6085100
2014-02-11,15.74588680267334,15.807359599782309,15.289229345566575,15.394612479902019,6908500
2014-02-12,15.499993324279785,15.851267633114585,15.456084663803447,15.74588617796816,3310200
2014-02-13,15.50877571105957,15.649285437489823,15.289229054136294,15.41217464601075,2168600
2014-02-14,15.526339530944824,15.66684925452738,15.403393941562094,15.473648803353372,1827600
2014-02-18,15.587812423706055,15.649285218784172,15.420956497773991,15.561466222240558,2359300
2014-02-19,15.447305679321289,15.684416513229866,15.420959472773104,15.543906761656272,2217500
2014-02-20,15.368268013000488,15.49121362110184,15.201412062714164,15.456087022362148,2549700
2014-02-21,15.526339530944824,15.596594392736101,15.315574945570988,15.324357012670902,3193600
2014-02-24,15.75466537475586,15.851264745206175,15.579027414833552,15.58780948033044,2473300
2014-02-25,15.77223014831543,15.903959475117345,15.719539422599446,15.745885622961422,2396900
2014-02-26,15.833702087402344,15.930301456621397,15.658064129718735,15.763447239330441,2275700
2014-02-27,15.824926376342773,15.860052976979574,15.68441662377882,15.763453568972091,2363300
2014-02-28,16.09716033935547,16.158633133462473,15.737103966721856,15.860049554935866,2515100
2014-03-03,15.91274356842041,16.105944037322082,15.76345176403924,15.974216368752389,3592200
2014-03-04,16.158634185791016,16.16741625337938,15.939087521106334,15.982997859048144,3160600
2014-03-05,16.070819854736328,16.272804117944517,15.921528012369548,16.184985091550775,2321700
2014-03-06,16.053251266479492,16.18497891832262,15.974214340372022,16.08837785863394,1897600
2014-03-07,15.728321075439453,16.123505695428555,15.66684828455402,16.07081329609139,2501200
2014-03-10,15.596590995788574,15.807355535257757,15.552680669852704,15.772227274509062,1937800
2014-03-11,15.552685737609863,15.640504743089279,15.385831469708004,15.596596077853677,1971000
2014-03-12,15.658068656921387,15.710759389457811,15.280448111225947,15.543905123924437,2782300
2014-03-13,15.227755546569824,15.72832163296096,15.201409345967349,15.649284706161518,2515200
2014-03-14,15.306793212890625,15.491211600993854,15.148719351654677,15.254102484147998,2372300
2014-03-17,15.271663665771484,15.640502086121145,15.183846350218458,15.41217338066584,1707100
2014-03-18,15.552685737609863,15.579031941756151,15.262884192033537,15.298012464228588,3081100
2014-03-19,15.412169456481934,15.631716039480295,15.333132552601924,15.517552553324448,2405600
2014-03-20,15.377046585083008,15.42973730871614,15.210190672735528,15.324355861449874,1290800
2014-03-21,15.438521385192871,15.570249048930098,15.218974720628122,15.570249048930098,4658500
2014-03-24,15.341922760009766,15.517560789635477,15.27166788316116,15.456087981768995,2295500
2014-03-25,15.245323181152344,15.447305740462802,15.166286236203318,15.429741602694492,2258900
2014-03-26,14.95551872253418,15.298010967894916,14.946736655344411,15.25410230695412,3216400
2014-03-27,14.946733474731445,15.13115182144886,14.92038727876852,15.008206256970583,4109800
2014-03-28,14.95551872253418,15.175065377254251,14.929172520964874,14.937954588154643,2012300
2014-03-31,15.122374534606934,15.148720738894927,14.929174061519639,15.060901732943167,2399300
2014-04-01,15.315572738647461,15.368263458646354,15.104808183644103,15.227753755310781,3302700
2014-04-02,15.315572738647461,15.385827590315246,15.166280969477441,15.280444475309674,2373600
2014-04-03,15.025774002075195,15.385830391808609,15.008209867208178,15.341920054641061,3712800
2014-04-04,15.03455638885498,15.403394853856334,15.025774321234934,15.131155782659246,2828900
2014-04-07,14.999428749084473,15.262884088731393,14.92917388017808,15.025774953052444,3028700
2014-04-08,14.973082542419434,15.113592280206909,14.858919008595185,15.087247751251882,2520200
2014-04-09,15.10481071472168,15.122373174325684,14.894044449392926,14.981863447445228,1704500
2014-04-10,14.779879570007324,15.210190778521154,14.779879570007324,15.131153855017807,2395300
2014-04-11,14.525205612182617,15.069680307858455,14.46373114976053,14.73597017260628,3203000
2014-04-14,14.727191925048828,14.7623185233899,14.49008110496559,14.630590848346412,2453400
2014-04-15,14.604247093200684,14.885268302111978,14.332009629108466,14.735976465350076,2191900
2014-04-16,14.744755744934082,14.841355144552805,14.446172127912801,14.683281267893511,1600400
2014-04-17,14.82379150390625,14.946738787090048,14.683281758846157,14.683281758846157,1113000
2014-04-21,14.885262489318848,14.964299411740624,14.533986534107443,14.815007633278144,1777300
2014-04-22,14.93795394897461,14.973080541222604,14.69206110320674,14.876481156284635,1297400
2014-04-23,15.131155967712402,15.139938035439855,14.867700635921448,14.955519638187816,1563300
2014-04-24,15.175065994262695,15.315575724995933,14.937955195522314,15.183848061809536,1958100
2014-04-25,15.043336868286133,15.1575020729975,14.999428204940614,15.1575020729975,1166800
2014-04-28,15.043336868286133,15.122373802314575,14.771099470526018,15.078465138969058,1787100
2014-04-29,15.113593101501465,15.298013189249307,15.025775766868321,15.148721375361355,2230200
2014-04-30,14.946733474731445,15.104807300493624,14.735968932051104,15.104807300493624,2780900
2014-05-01,15.192631721496582,15.271668671406797,14.981867080072165,15.113594771586367,2417900
2014-05-02,15.201411247253418,15.31557645580181,14.946737976275347,15.131156378534483,2118000
2014-05-05,15.280447959899902,15.306794163411295,15.052119221159014,15.157502360196412,1564200
2014-05-06,15.052116394042969,15.227754367780598,15.043334327855302,15.210190235405264,1908900
2014-05-07,14.999428749084473,15.104811889948161,14.858919011271688,15.052119482012216,2508800
2014-05-08,15.025774002075195,15.078464731668157,14.82378980112067,15.008209867208178,3885700
2014-05-09,15.80735969543457,15.824923830431445,15.16628384312167,15.377048438059825,4623900
2014-05-12,15.675626754760742,15.965428184596327,15.596589848895807,15.851263020565845,2926300
2014-05-13,15.561464309692383,15.754666413344854,15.499991522169445,15.666847427594444,2205200
2014-05-14,15.096026420593262,15.62293865617392,15.07846228857208,15.57902832612097,3964200
2014-05-15,14.815011024475098,15.131157111521023,14.815011024475098,15.08724844457273,2974000
2014-05-16,14.973082542419434,15.016992882358144,14.63937233392623,14.83257280463196,2826600
2014-05-19,14.95551872253418,15.069682245985076,14.858917658454773,14.911608386585337,1613300
2014-05-20,14.709625244140625,14.92917188957556,14.630588317783412,14.911607755938851,3511200
2014-05-21,14.850136756896973,14.964301964317087,14.727191156605938,14.744755292364136,3463200
2014-05-22,15.078466415405273,15.122375082467787,14.779882789356988,14.911610465552812,2657700
2014-05-23,15.00821304321289,15.12237659399136,14.929176094593776,15.069685853248101,3382000
2014-05-27,15.122374534606934,15.183849011278918,14.981864795087406,15.043337596751172,1829500
2014-05-28,15.025774002075195,15.13993752869463,14.735972476801765,15.096028866535177,2019800
2014-05-29,15.03455638885498,15.07846505194709,14.902827049562397,15.008210185994837,2734800
2014-05-30,14.981864929199219,15.087248072286323,14.937956263334396,15.008211133723053,2971600
2014-06-02,15.157504081726074,15.21897688855966,14.955521523556195,15.016994330389778,2176800
2014-06-03,15.254098892211914,15.350698259658795,15.043332676855131,15.043332676855131,1993700
2014-06-04,15.341922760009766,15.456087981768995,15.175068474374568,15.192630937330428,1802300
2014-06-05,15.561464309692383,15.579028441844033,15.218972107774396,15.403392145351043,1616400
2014-06-06,15.535123825073242,15.737106372302254,15.456086884851755,15.561468355141557,2294000
2014-06-09,15.50877571105957,15.754668569816543,15.456084982400242,15.491211576503774,1958600
2014-06-10,15.464865684509277,15.587811265530648,15.350700494982648,15.508774342014648,1789300
2014-06-11,15.482429504394531,15.526339840770323,15.37704804710876,15.482429504394531,1201800
2014-06-12,15.192631721496582,15.420960501791818,15.192631721496582,15.420960501791818,7379600
2014-06-13,15.131155967712402,15.456085773595518,15.052119033173486,15.26288363360788,2298500
2014-06-16,15.03455638885498,15.131155782659246,14.858918386470288,15.052118849086947,2710500
2014-06-17,15.148717880249023,15.175064079565345,14.93795331074216,14.981861967928126,1869200
2014-06-18,15.438521385192871,15.438521385192871,15.09602912447446,15.148719854967727,3342300
2014-06-19,15.51755142211914,15.526333485799777,15.131148995208061,15.385823816924361,3407300
2014-06-20,15.482429504394531,15.640503365331254,15.227756253447197,15.596594703963525,4562300
2014-06-23,15.254098892211914,15.552680734784067,15.1662799149812,15.535118279344063,3982900
2014-06-24,15.359484672546387,15.491212338175524,15.096029341288112,15.262883602747886,3323100
2014-06-25,15.552685737609863,15.614160213951202,15.157502725464806,15.289230396179825,3172600
2014-06-26,15.824926376342773,15.833708445254068,15.41217751255383,15.631724210311056,6005500
2014-06-27,15.789795875549316,15.877614877278146,15.640504075112743,15.719541009167878,17508800
2014-06-30,15.75466537475586,15.912739203684389,15.605373611324216,15.781009896238798,3933100
2014-07-01,15.895182609558105,15.965437491837571,14.683283796476658,15.824927727278638,2928000
2014-07-02,16.035688400268555,16.07081499519921,15.789795535721558,15.833705873145005,2973400
2014-07-03,16.053251266479492,16.10594199221515,15.965432273581419,16.044469199688887,1421400
2014-07-07,15.91274356842041,16.02690710117863,15.886397364703198,16.01812503327289,1954000
2014-07-08,15.930305480957031,16.0708152125966,15.798577816920952,15.956651683767497,3532700
2014-07-09,16.000558853149414,16.13228817989689,15.903959468544693,16.018122986716808,4516800
2014-07-10,15.798577308654785,15.921522901132013,15.73710451241617,15.895178374177219,4187700
2014-07-11,15.886399269104004,15.965436214722104,15.77223404765191,15.807362323485904,2522200
2014-07-14,15.965433120727539,16.01812384925903,15.824923394638184,15.97421518798413,2144900
2014-07-15,16.044471740722656,16.149853208883698,15.92152446119046,15.965434802097757,4050100
2014-07-16,16.009342193603516,16.167416058270142,15.95665146371734,16.035688396050652,2717000
2014-07-17,15.851264953613281,16.018120850232464,15.842484563008675,15.982994262790806,2809400
2014-07-18,16.000558853149414,16.05325125385159,15.807358408932004,15.91274153532839,1713400
2014-07-21,15.921520233154297,16.07081200257749,15.807356727128465,15.87761157891539,1932900
2014-07-22,15.895182609558105,16.044474443778036,15.833709796939637,16.009346165134044,1590100
2014-07-23,15.903955459594727,15.921517913727138,15.737099582780216,15.84248268261242,2878800
2014-07-24,16.06203269958496,16.07959515746532,15.886394720718146,15.974213710151552,2703200
2014-07-25,15.930305480957031,16.062034820001234,15.91274302075818,16.02690654958728,3757200
2014-07-28,15.860050201416016,15.903960538288025,15.71954047344175,15.895178470913622,2637800
2014-07-29,15.693198204040527,15.982999769055983,15.675634066764845,15.903962826323738,3143200
2014-07-30,15.675626754760742,15.833700566490615,15.552679526188875,15.719535402460133,3688900
2014-07-31,15.499993324279785,15.74588617796816,15.473648797997194,15.605376454434241,2700700
2014-08-01,15.605377197265625,15.675632062376787,15.438521264498577,15.482429927065013,2618600
2014-08-04,15.666852951049805,15.70197955272939,15.464870385119019,15.631724674361795,2317200
2014-08-05,15.499993324279785,15.640503047813706,15.333137399455245,15.333137399455245,2887400
2014-08-06,15.482429504394531,15.552684367587734,15.368265979833602,15.45608497757712,2169500
2014-08-07,15.298011779785156,15.561467109428024,15.254103116514058,15.561467109428024,6681600
2014-08-08,15.06089973449707,15.166282862657432,14.34078699625993,14.45495051634299,13430800
2014-08-11,15.227755546569824,15.333136998963756,15.069681692970944,15.078463759838435,5998300
2014-08-12,15.148717880249023,15.368264516194662,15.122371680932702,15.245318936067633,5013200
2014-08-13,15.025774002075195,15.21897446058812,14.419824749227804,14.490079613687785,4534300
2014-08-14,15.201411247253418,15.210193315219309,15.043337373883762,15.078465645747329,1905800
2014-08-15,15.148717880249023,15.262881393937278,15.060898890869188,15.245318936067633,2948800
2014-08-18,15.10481071472168,15.289229103124253,15.060900378191494,15.16628351085587,4254500
2014-08-19,15.06089973449707,15.139936661865342,14.990644874059496,15.069681801427768,3164400
2014-08-20,15.324359893798828,15.368268562545621,14.999430050044191,15.052120787542012,2803400
2014-08-21,15.438521385192871,15.45608552036,15.271665451121388,15.341920316781783,3522400
2014-08-22,15.359484672546387,15.45608574234489,15.27166567045758,15.45608574234489,2242800
2014-08-25,15.50877571105957,15.50877571105957,15.341919782795623,15.41217464601075,1954000
2014-08-26,15.473650932312012,15.552686197069326,15.447304727387401,15.552686197069326,1349400
2014-08-27,15.526339530944824,15.526339530944824,15.403393941562094,15.464866736253459,1802300
2014-08-28,15.51755142211914,15.58780625655685,15.377041753243725,15.49998729475787,2239400
2014-08-29,15.482429504394531,15.561466434862893,15.403394248934234,15.526339840770323,2377200
2014-09-02,15.306793212890625,15.579030598903609,15.298011145598842,15.499993668285635,4195600
2014-09-03,15.456085205078125,15.49121179968773,15.385830340850827,15.385830340850827,2224600
2014-09-04,15.456085205078125,15.631721528142323,15.429739002864855,15.517558001900998,1900400
2014-09-05,15.587812423706055,15.587812423706055,15.403394038471701,15.403394038471701,2047200
2014-09-08,15.473650932312012,15.579032401993937,15.42095852246279,15.543905803769382,2089400
2014-09-09,15.183850288391113,15.473651859901349,15.166286150721799,15.464869791066691,2590900
2014-09-10,15.341922760009766,15.377051035938264,15.104813597525961,15.166286405392443,1652100
2014-09-11,15.175065994262695,15.341920252628343,15.157501859169011,15.289229522355408,1507600
2014-09-12,15.03455638885498,15.166284053139437,14.973081915514648,15.166284053139437,1782300
2014-09-15,14.973082542419434,15.183848824108846,14.815010343664675,15.060901547288656,2548300
2014-09-16,14.964303970336914,15.08724958710926,14.911611555998705,14.946739832224178,1766900
2014-09-17,14.964303970336914,15.052121310883788,14.850138747612533,14.955521901280546,2411800
2014-09-18,14.95551872253418,15.069682245985076,14.87648179283431,14.990645316285207,2598700
2014-09-19,15.122374534606934,15.148720738894927,14.946738197711634,15.034557203663393,3239700
2014-09-22,14.973082542419434,15.12237434819465,14.937955945476665,15.052119479300915,2704200
2014-09-23,14.858920097351074,15.008211914065333,14.858920097351074,14.91161083413013,3013400
2014-09-24,14.850136756896973,14.92039162492159,14.744755292364136,14.832572621138775,2351800
2014-09-25,14.674497604370117,14.823789396650128,14.6481530777965,14.735972074727337,2239600
2014-09-26,14.911606788635254,14.929170921132593,14.656933567455319,14.67449602494479,1981400
2014-09-29,14.753535270690918,14.894045002792117,14.68328040464032,14.823790136741518,6009300
